collectId,collectName,collectYear,collectType,collectLevel,collectTexture,detailSize,num,source,seq
16981,西汉五铢铜钱,西汉(前206~公元25),钱币,二级,铜,径2.5,4,征集购买,25
18261,汉桥骑将子母铜印,汉,玺印符牌,二级,铜,母印高1.5、宽1.5、长1.4；子印高0.9、宽1.3、长1.4,1,征集购买,25
21845,汉黄绿釉陶奁,汉,陶器,三级,陶,通高23.9 径20,1,征集购买,25
22101,东汉三兽纹铜镜,东汉(25~220),铜器,二级,铜,直径9.7  厚0.5  通高,1,征集购买,25
6230,汉双龙首玉璜,汉,玉石器、宝石,二级,宝玉石,"长11.6,宽3.2,厚0.45",1,拨交,25
7766,汉划花陶仓,汉,陶器,三级,陶,高23.8 宽16x17.7,1,旧藏,25
10070,西汉半两铜圆钱,西汉(前206~公元25),钱币,三级,铜,肉径：2.35  好径：0.83 厚：0.11,1,旧藏,25
10326,西汉新莽货泉铜钱,西汉(前206~公元25),钱币,三级,铜,肉径：2.3  好径：0.8  厚：0.1,1,旧藏,25
13910,西汉八方柱状石制品,西汉(前206~公元25),石器、石刻、砖瓦,三级,石,2.3*1.7,1,发掘,25
14166,西汉灰陶残壶,西汉(前206~公元25),陶器,三级,陶,最大残存16.7,4,发掘,25
16726,西汉环首铁刀,西汉(前206~公元25),铁器、其他金属器,二级,铁,"长22.5,宽1.8,厚0.8",1,发掘,25
16982,西汉玛瑙珠,西汉(前206~公元25),玉石器、宝石,二级,宝玉石,圆径0.7-1.5,171,征集购买,25
18262,汉张意私印铜印,汉,玺印符牌,二级,铜,印面1.25x1.3,59,征集购买,25
21846,汉绿釉陶鸭,汉,陶器,三级,陶,高4.4 宽2.5 长5.8,1,征集购买,25
7767,汉绿釉陶楼房,汉,陶器,三级,陶,高约60 上盖长32.8 上盖宽18,1,旧藏,25
10071,西汉半两铜圆钱,西汉(前206~公元25),钱币,三级,铜,肉径：2.5  好径：0.9 厚：0.1,1,旧藏,25
10327,西汉新莽货泉铜钱,西汉(前206~公元25),钱币,三级,铜,肉径：2.21  好径：0.85  厚：0.1,2,旧藏,25
13911,西汉铜镞,西汉(前206~公元25),铜器,二级,铜,长5.5,1,发掘,25
14167,西汉灰陶残甑,西汉(前206~公元25),陶器,三级,陶,最大残12,5,发掘,25
16727,西汉大铜扣,西汉(前206~公元25),铜器,二级,铜,"直径2.5,厚0.5",6,发掘,25
16983,西汉玛瑙管状珠,西汉(前206~公元25),玉石器、宝石,二级,宝玉石,"长0.8-4,直径0.6-0.8",135,征集购买,25
6232,汉双龙首玉璜,汉,玉石器、宝石,二级,宝玉石,"长8.45,宽3,厚0.5",1,拨交,25
7768,汉灰陶瓶,汉,陶器,三级,陶,高24 腹径13.8 口径6.2 底径8.5,1,旧藏,25
10072,西汉半两铜圆钱,西汉(前206~公元25),钱币,三级,铜,肉径：2.4  好径：0.82  厚：0.08,1,旧藏,25
10328,西汉新莽货泉铜钱,西汉(前206~公元25),钱币,三级,铜,肉径：2.3  好径：0.75  厚：0.12,1,旧藏,25
13912,西汉残环形铜器,西汉(前206~公元25),铜器,三级,铜,存长2.4,1,发掘,25
14168,西汉圆饼形灰陶垫具,西汉(前206~公元25),陶器,三级,陶,最大径6.5,3,发掘,25
16728,西汉穿下半星五铢铜钱,西汉(前206~公元25),钱币,二级,铜,"直径2.5,穿0.9,厚0.2",1,发掘,25
16984,西汉玉石坠饰,西汉(前206~公元25),玉石器、宝石,二级,宝玉石,高1.7-2.7,8,征集购买,25
22104,西汉四乳纹铜镜,西汉(前206~公元25),铜器,二级,铜,通高0.9 径8.3 厚0.3,1,征集购买,25
89,高句丽压印莲纹红陶半筒形瓦当,汉,石器、石刻、砖瓦,三级,砖瓦,当径13.8  厚3.8 筒瓦长35.5,2,旧藏,25
7769,汉灰陶瓶,汉,陶器,三级,陶,高20.9 腹径14.9 口径85 底径8.6,1,旧藏,25
10073,西汉半两铜圆钱,西汉(前206~公元25),钱币,三级,铜,肉径：2.3  好径：0.87 厚：0.1,1,旧藏,25
10329,西汉新莽货泉铜钱,西汉(前206~公元25),钱币,三级,铜,肉径：2.32  好径：0.75  厚：0.15,1,旧藏,25
13913,西汉残环首铁器,西汉(前206~公元25),铁器、其他金属器,三级,铁,存长8.9,1,发掘,25
14169,西汉灰陶残罐,西汉(前206~公元25),陶器,三级,陶,"高3.3,口径4.4,底径3.8",1,发掘,25
16729,西汉五铢铜钱,西汉(前206~公元25),钱币,二级,铜,"径2.5,穿0.9,厚0.2",2,发掘,25
16985,西汉玉石珠串饰,西汉(前206~公元25),玉石器、宝石,二级,宝玉石,长0.8-2.5,1,发掘,25
21337,西汉见日之光铜镜,西汉(前206~公元25),铜器,二级,铜,径11.4 厚0.8,1,征集购买,25
22105,西汉见日之光铜镜,西汉(前206~公元25),铜器,二级,铜,通高0.75 径8 厚0.4,1,征集购买,25
7770,汉灰陶瓶,汉,陶器,三级,陶,高18 復径10.3 口径7.1 底径6,1,旧藏,25
10074,西汉半两铜圆钱,西汉(前206~公元25),钱币,三级,铜,肉径：2.33  好径：0.15 厚：0.1,2,旧藏,25
10330,西汉新莽货泉铜钱,西汉(前206~公元25),钱币,三级,铜,肉径：2.25  好径：0.85  厚：0.1,1,旧藏,25
13914,西汉残铁车棺片,西汉(前206~公元25),铁器、其他金属器,三级,铁,存5.1*2.6*2.1,1,发掘,25
14170,西汉瓦制工具,西汉(前206~公元25),石器、石刻、砖瓦,三级,砖瓦,"高11.9,腹径5.8,底径5.5",1,发掘,25
16730,西汉绿松石玛瑙串珠,西汉(前206~公元25),玉石器、宝石,三级,宝玉石,"管状:长1.5,径0.7;圆珠:径1,厚0.9",1,发掘,25
16986,西汉扁方绿石珠,西汉(前206~公元25),玉石器、宝石,二级,宝玉石,长1.2-2.2,107,征集购买,25
17754,汉铜洗,汉,铜器,三级,铜,高14.5，腹径26.9，口径31.1，底径15.5。,1,征集购买,25
22106,西汉昭明连弧铭带铜镜,西汉(前206~公元25),铜器,二级,铜,通高0.9 径8.9 厚0.5,1,征集购买,25
7771,汉陶壶,汉,陶器,三级,陶,高25.3 腹径19.1 口径13.8 底径12.7,1,旧藏,25
10075,西汉半两铜圆钱,西汉(前206~公元25),钱币,三级,铜,肉径：2.33  好径：0.98 厚：0.08,1,旧藏,25
10331,西汉新莽布泉铜钱,西汉(前206~公元25),钱币,二级,铜,肉径：2.58  好径：1.1  厚：0.15,1,旧藏,25
13915,西汉残铁钻头,西汉(前206~公元25),铁器、其他金属器,三级,铁,存长9.2,1,发掘,25
14171,西汉残瓦当,西汉(前206~公元25),石器、石刻、砖瓦,三级,砖瓦,长8.5；长4.3,2,发掘,25
16731,西汉铜镞,西汉(前206~公元25),铜器,二级,铜,"长3,宽1.2,厚1.7",3,发掘,25
16987,西汉圆形绿石珠,西汉(前206~公元25),玉石器、宝石,二级,宝玉石,"直径0.6-1,高0.3-0.8",150,征集购买,25
22107,西汉昭明圈带铭带铜镜,西汉(前206~公元25),铜器,二级,铜,通高0.6 径8.6 厚0.4,1,征集购买,25
7772,汉灰陶盖罐,汉,陶器,三级,陶,通高13.6 罐11.5 腹径14.7 口径11.6 底径11.1,1,旧藏,25
9308,汉“宫囗之印”铜印,汉,玺印符牌,二级,铜,高1.6、宽1.5,1,旧藏,25
10076,西汉半两铜圆钱,西汉(前206~公元25),钱币,三级,铜,肉径：2.4  好径：0.7  厚：0.12,1,旧藏,25
10332,西汉新莽布泉铜钱,西汉(前206~公元25),钱币,二级,铜,肉径：2.7  好径：0.93  厚：0.15,1,旧藏,25
13916,西汉残铁器片,西汉(前206~公元25),铁器、其他金属器,三级,铁,存长2.85-3.5,7,发掘,25
14172,西汉残绳纹灰板瓦,西汉(前206~公元25),石器、石刻、砖瓦,三级,砖瓦,"长5.1,宽35.5,厚1.3",1,发掘,25
16220,西汉残灰陶壶,西汉(前206~公元25),陶器,二级,陶,"全高31.4,口径14.8,腹25,底7.5",2,发掘,25
16732,西汉铁镞,西汉(前206~公元25),铁器、其他金属器,二级,铁,"1.长4.5,宽1.1,",9,发掘,25
16988,西汉菱形绿石珠,西汉(前206~公元25),玉石器、宝石,二级,宝玉石,直径1.3-2.7,31,征集购买,25
22108,西汉日月天地铜镜,西汉(前206~公元25),铜器,三级,铜,通高0.75 径8.1 厚0.2,1,征集购买,25
7005,东汉日光铭带纹铜镜,东汉(25~220),铜器,三级,铜,直径10.4、厚0.6,1,旧藏,25
7773,汉灰陶罐,汉,陶器,三级,陶,高11.4 腹径14.1 口径8 底径7.4,1,旧藏,25
10077,西汉半两铜圆钱,西汉(前206~公元25),钱币,二级,铜,肉径：2.3  好径：0.8   厚：0.1,1,旧藏,25
10333,西汉王莽一刀平五千铜钱,西汉(前206~公元25),钱币,二级,铜,长：6.9 肉径：2.82  好径：0.9  厚：0.48,1,旧藏,25
13661,汉各色陶片,汉,陶器,三级,陶,最大者存7.8*4.9*0.5；最小者存：4.5*3.3*0.3,5,发掘,25
13917,西汉铁钉,西汉(前206~公元25),铁器、其他金属器,三级,铁,存长3.5-5.8,5,发掘,25
14173,西汉残板瓦,西汉(前206~公元25),石器、石刻、砖瓦,三级,砖瓦,长5.1-35.5,10,发掘,25
16221,西汉残灰陶瓮,西汉(前206~公元25),陶器,二级,陶,"存高46.5,腹宽45.2",1,发掘,25
16733,西汉铁管,西汉(前206~公元25),铁器、其他金属器,二级,铁,存长2.4,2,发掘,25
16989,西汉鼓腹绿石珠,西汉(前206~公元25),玉石器、宝石,二级,宝玉石,"长1-2.3,径0.7-0.9",132,征集购买,25
22109,西汉见日之光铜镜,西汉(前206~公元25),铜器,二级,铜,通高0.7 径6.9 高0.3,1,征集购买,25
7262,汉铜匕,汉,铜器,三级,铜,长26、勺3.4x7.9x0.12,1,旧藏,25
7774,汉灰陶罐,汉,陶器,三级,陶,高19.7 腹径32.1 口径10.9 底径10.3,1,旧藏,25
10078,西汉半两铜圆钱,西汉(前206~公元25),钱币,三级,铜,肉径：2.5  好径：0.17  厚：0.16,1,旧藏,25
10334,西汉王莽一刀平五千铜钱,西汉(前206~公元25),钱币,二级,铜,长：7.32 肉径：2.88  好径：0.91  厚：0.48,1,旧藏,25
13918,西汉残灰瓦当,西汉(前206~公元25),石器、石刻、砖瓦,三级,砖瓦,存长3.85；存长6.5,2,发掘,25
14174,西汉残有鼻板瓦,西汉(前206~公元25),石器、石刻、砖瓦,三级,砖瓦,存长6.5-10.5,4,发掘,25
16222,西汉灰陶瓮残片,西汉(前206~公元25),陶器,二级,陶,通高18,10,发掘,25
16734,西汉铜扣,西汉(前206~公元25),铜器,二级,铜,"存径2.7,高0.4",4,发掘,25
16990,西汉管状绿石珠,西汉(前206~公元25),玉石器、宝石,二级,宝玉石,长0.8-3.7,510,征集购买,25
22110,西汉见日之光铜镜,西汉(前206~公元25),铜器,三级,铜,通高0.6 径5.2 高0.3,1,征集购买,25
25694,汉乳钉纹铜镜,汉,铜器,三级,铜,直径14.5 厚0.5,1,拣选,25
7263,汉铜勺,汉,铜器,二级,铜,全长23.3、勺11.9x7.9x0.2,1,旧藏,25
10079,西汉半两铜圆钱,西汉(前206~公元25),钱币,三级,铜,肉径：2.3  好径：0.83 厚：0.1,1,旧藏,25
10335,西汉王莽一刀平五千铜钱,西汉(前206~公元25),钱币,二级,铜,长：7.23 肉径：2.8  好径：0.9  厚：0.42,1,旧藏,25
13919,西汉残灰陶纺轮,西汉(前206~公元25),陶器,三级,陶,残径7.2,2,发掘,25
14175,西汉圆饼形灰陶垫具,西汉(前206~公元25),陶器,三级,陶,最大径6.4,3,发掘,25
16223,西汉灰陶瓮,西汉(前206~公元25),陶器,二级,陶,"全高30.7,腹径25,口径22.5,底径12",1,发掘,25
16735,西汉玉石串珠,西汉(前206~公元25),玉石器、宝石,三级,宝玉石,"径0.8,高0.6",1,发掘,25
16991,西汉管状白石珠,西汉(前206~公元25),玉石器、宝石,二级,宝玉石,长0.7-2.8,100,征集购买,25
22111,西汉草叶铭文铜镜,西汉(前206~公元25),铜器,二级,铜,通高0.8 径11.3 高0.3,1,征集购买,25
7264,汉铜剑镡,汉,武器,三级,铜,15.1x5.3x2.7,1,旧藏,25
7776,汉陶盘,汉,陶器,三级,陶,高3.9 口径18 底径7.4,1,旧藏,25
8800,西汉“大乐贵富”蟠螭博局纹铜镜,西汉(前206~公元25),铜器,二级,铜,直径11、厚0.5,1,旧藏,25
10080,西汉半两铜圆钱,西汉(前206~公元25),钱币,三级,铜,肉径：2.38  好径：0.98 厚：0.1,1,旧藏,25
10336,西汉王莽一刀平五千铜钱,西汉(前206~公元25),钱币,二级,铜,长：7.09 肉径：2.21  好径：0.8  厚：0.47,1,旧藏,25
13920,西汉灰陶谷壁,西汉(前206~公元25),陶器,三级,陶,直径6.1 厚0.8,2,发掘,25
14176,西汉圜底红陶釜,西汉(前206~公元25),陶器,三级,陶,"高25.5,口径21,腹径29.6",1,发掘,25
16224,西汉圆盖盒,西汉(前206~公元25),陶器,二级,陶,"通高21,腹宽24,口径14,",3,发掘,25
16736,西汉灰陶壶,西汉(前206~公元25),陶器,二级,陶,"口径9.3,腹径14.2,底径8.5,高15.2",1,发掘,25
16992,西汉琉璃珠,西汉(前206~公元25),玻璃器,二级,玻璃,直径0.3-0.8,430,发掘,25
19296,汉各式铜铎铃,汉,铜器,三级,铜,高1.68,5,拣选,25
22112,西汉四乳鸟纹铜镜,西汉(前206~公元25),铜器,三级,铜,通高1 径8.3 厚0.47,1,征集购买,25
609,汉铜环,汉,铜器,三级,铜,径2.7,2,征集购买,25
7265,汉铜剑,汉,武器,三级,铜,28.2x2.6x1.1,1,旧藏,25
7777,汉陶井,汉,陶器,三级,陶,高19.8 腹径12.8 口径12.2 底径9.7,1,旧藏,25
10081,西汉半两铜圆钱,西汉(前206~公元25),钱币,三级,铜,肉径：2.19  好径：0.68 厚：0.1,1,旧藏,25
10337,西汉新莽契刀五百铜钱,西汉(前206~公元25),钱币,二级,铜,长：7.61 肉径：2.83  好径：0.87  厚：0.33,1,旧藏,25
13921,西汉一刀圆钱残片,西汉(前206~公元25),钱币,三级,铜,残长2,1,发掘,25
14177,西汉红陶残器,西汉(前206~公元25),陶器,三级,陶,口沿最大14,2,发掘,25
16225,西汉残灰陶盖盒,西汉(前206~公元25),陶器,二级,陶,"通高17,腹径21,口长14.5",1,发掘,25
16737,西汉环首铁刀,西汉(前206~公元25),铁器、其他金属器,二级,铁,存长13.8,1,发掘,25
16993,西汉细石镞残段,西汉(前206~公元25),石器、石刻、砖瓦,二级,石,存长4.6,6,征集购买,25
8802,西汉带铭蟠虺纹铜镜,西汉(前206~公元25),铜器,三级,铜,直径9、厚0.5,1,旧藏,25
9314,汉铜印,汉,玺印符牌,三级,铜,高1.8、宽2.1,1,旧藏,25
10082,西汉半两铜圆钱,西汉(前206~公元25),钱币,三级,铜,肉径：2.1  好径：0.78  厚：0.07,1,旧藏,25
10338,西汉新莽契刀五百铜钱,西汉(前206~公元25),钱币,二级,铜,长：7.08 肉径：2.65  好径：0.75  厚：0.9,1,旧藏,25
13922,西汉半两铜钱,西汉(前206~公元25),钱币,三级,铜,直径2.5,1,发掘,25
14178,西汉灰陶残罐,西汉(前206~公元25),陶器,三级,陶,最大残长14.5,9,发掘,25
16226,西汉双耳三足陶盖鼎,西汉(前206~公元25),陶器,二级,陶,"通高21,通宽24.5,足高4",2,发掘,25
16738,西汉铜扣,西汉(前206~公元25),铜器,二级,铜,"直径1.1,高0.5",2,发掘,25
16994,西汉石刀残段,西汉(前206~公元25),石器、石刻、砖瓦,二级,石,"存长5.5,厚0.6",2,征集购买,25
19810,西汉铁锛,西汉(前206~公元25),铁器、其他金属器,二级,铁,长6.4 宽6.9 厚2.3,1,拨交,25
10083,西汉半两铜圆钱,西汉(前206~公元25),钱币,三级,铜,肉径：2.3  好径：0.79 厚：0.1,1,旧藏,25
10339,西汉王莽契刀铜钱,西汉(前206~公元25),钱币,二级,铜,肉径：2.78  好径：0.91  厚：0.3,1,旧藏,25
13923,西汉五铢铜钱,西汉(前206~公元25),钱币,三级,铜,残长2,1,发掘,25
14179,西汉绳纹灰陶残器残片,西汉(前206~公元25),陶器,三级,陶,最大残长20,2,发掘,25
16227,西汉灰小陶盒,西汉(前206~公元25),陶器,二级,陶,"残碎,尺寸不详.",2,发掘,25
16739,西汉碗形褐陶杯,西汉(前206~公元25),陶器,二级,陶,"口径7.9,底径4.6,高6.2",1,发掘,25
16995,西汉石磨棒,西汉(前206~公元25),石器、石刻、砖瓦,二级,石,长6.9-8.3,2,征集购买,25
19811,西汉铁凿,西汉(前206~公元25),铁器、其他金属器,二级,铁,长10.8 宽2.6 厚2.1,1,拨交,25
7780,汉绿釉陶壶,汉,陶器,二级,陶,高26.9 腹径20.9 口径14.6 底径13.6,1,旧藏,25
10084,西汉半两铜圆钱,西汉(前206~公元25),钱币,三级,铜,肉径：2.2  好径：0.89 厚：0.1,1,旧藏,25
10340,西汉王莽契刀铜钱,西汉(前206~公元25),钱币,二级,铜, 肉径：2.89  好径：0.9  厚：0.31,1,旧藏,25
13924,西汉琉璃珠,西汉(前206~公元25),玻璃器,三级,玻璃,共4个,1,发掘,25
14180,西汉灰陶残瓮,西汉(前206~公元25),陶器,三级,陶,最大残段24,2,发掘,25
16228,西汉灰陶盆,西汉(前206~公元25),陶器,二级,陶,"通高约30,口径约40",1,发掘,25
16740,西汉铁镞,西汉(前206~公元25),铁器、其他金属器,二级,铁,存长3.8,1,发掘,25
16996,西汉砥石残片,西汉(前206~公元25),石器、石刻、砖瓦,二级,石,"长12.6,宽5.8,厚1",5,征集购买,25
19812,西汉环首铁锥,西汉(前206~公元25),铁器、其他金属器,二级,铁,长16.1 宽3.7 厚0.9,1,拨交,25
7781,汉绿釉陶筒式器,汉,陶器,三级,陶,高23 口径16.4 底径13.8,1,旧藏,25
10085,西汉半两铜圆钱,西汉(前206~公元25),钱币,三级,铜,肉径：2.2  好径：0.8 厚：0.09,1,旧藏,25
10341,西汉新莽大布黄千布币,西汉(前206~公元25),钱币,二级,铜,长：5.56 足宽:2.48  厚：0.29,1,旧藏,25
13925,西汉琉璃耳珰,西汉(前206~公元25),玻璃器,三级,玻璃,共3个,1,发掘,25
14181,西汉灰陶残甑,西汉(前206~公元25),陶器,三级,陶,最大残段18.7,3,发掘,25
16229,西汉灰陶罐,西汉(前206~公元25),陶器,二级,陶,"通高6,口径7.5,腹径10,底径3.5",1,发掘,25
16741,西汉小铜扣,西汉(前206~公元25),铜器,二级,铜,直径0.9,2,发掘,25
16997,西汉褐陶纺轮,西汉(前206~公元25),陶器,二级,陶,"直径3.8-4,高1.3-2.6",6,征集购买,25
19813,西汉铁车輨,西汉(前206~公元25),铁器、其他金属器,二级,铁,长8.5 宽4.2 厚0.9,1,拨交,25
7782,汉绿釉陶耳杯,汉,陶器,三级,陶,高4.2 长11.1 宽8.8 底径3.4x6.3,1,旧藏,25
8806,西汉四乳四虺连弧纹铜镜,西汉(前206~公元25),铜器,三级,铜,直径9.25、厚0.3,1,旧藏,25
9318,汉铜印,汉,玺印符牌,三级,铜,高1.25、宽1.45,1,旧藏,25
10086,西汉半两铜圆钱,西汉(前206~公元25),钱币,三级,铜,肉径：2.12  好径：0.8  厚：0.1,1,旧藏,25
10342,西汉新莽大布黄千布币,西汉(前206~公元25),钱币,二级,铜,长：5.7 足宽：2.5  厚：0.26,1,旧藏,25
13926,西汉残铜镞,西汉(前206~公元25),铜器,二级,铜,1、存长3； 2、存长2.5,3,发掘,25
14182,西汉灰陶残盆沿,西汉(前206~公元25),陶器,三级,陶,残长24,7,发掘,25
16230,西汉灰陶小壶,西汉(前206~公元25),陶器,二级,陶,"通高4,口径4.5,底径3.5,二件大小相同",2,发掘,25
16742,西汉玉石串珠,西汉(前206~公元25),玉石器、宝石,三级,宝玉石,"径0.8,长1.2",1,发掘,25
16998,西汉红陶鬲,西汉(前206~公元25),陶器,二级,陶,"口径15.3,高13.5",1,征集购买,25
19814,西汉带鞘几何纹饰铜叉具,西汉(前206~公元25),铜器,二级,铜,长19 宽3.7 厚1.8,1,拨交,25
21862,汉绿釉龙首陶勺,汉,陶器,三级,陶,通高9.5 长22.5 宽15.2,1,征集购买,25
7783,汉陶耳杯,汉,陶器,三级,陶,高3.4 长11.1 宽9.1 底径6.4x3.9,1,旧藏,25
8807,西汉细鳞纹铜镜,西汉(前206~公元25),铜器,二级,铜,直径13.95、厚0.4,1,旧藏,25
10087,西汉半两铜圆钱,西汉(前206~公元25),钱币,三级,铜,肉径：2.3  好径：0.84 厚：0.1,1,旧藏,25
10343,西汉新莽货布布币,西汉(前206~公元25),钱币,二级,铜,长：5.82 足宽：2.35  厚：0.3,2,旧藏,25
13927,西汉双孔骨器,西汉(前206~公元25),牙骨角器,三级,骨角牙,4.5*1.3*0.5,1,发掘,25
14183,西汉灰陶钵,西汉(前206~公元25),陶器,三级,陶,口径18.7，底径9.5，高7.9,1,发掘,25
16231,西汉灰陶钵,西汉(前206~公元25),陶器,二级,陶,"通高1.8,口径5,腹径5.2,底径4.2六件大体相同",6,发掘,25
16743,西汉铜铃,西汉(前206~公元25),铜器,二级,铜,"存高3.7,舌长2.8",2,发掘,25
16999,西汉红陶双系壶,西汉(前206~公元25),陶器,二级,陶,"口径9.5,腹径17.8,高20",1,征集购买,25
21863,汉绿釉陶勺,汉,陶器,三级,陶,高7.5 长11.2 宽6,1,征集购买,25
7784,汉陶耳杯,汉,陶器,三级,陶,二件约略相同  高3.7 长13.5 宽11.3 底径8.4x5,2,旧藏,25
10088,西汉半两铜圆钱,西汉(前206~公元25),钱币,三级,铜,肉径：2.21  好径：0.92 厚：0.1,1,旧藏,25
10344,西汉新莽货布布币,西汉(前206~公元25),钱币,三级,铜, 长：5.77  足宽：2.3  厚：0.29,1,旧藏,25
13928,西汉残铁锄,西汉(前206~公元25),铁器、其他金属器,三级,铁,存12.1*10.4*0.5,1,发掘,25
14184,西汉灰陶残器片,西汉(前206~公元25),陶器,三级,陶,共4片。,4,发掘,25
16232,西汉小陶器座,西汉(前206~公元25),陶器,二级,陶," 通高4.5,宽4.5,底宽3,六件略同.",6,发掘,25
16744,西汉玛瑙珠,西汉(前206~公元25),玉石器、宝石,三级,宝玉石,"径0.9,高0.7",5,发掘,25
17000,西汉残压印波浪纹灰陶壶,西汉(前206~公元25),陶器,二级,陶,"口径10,腹径14.5,高16.5",1,征集购买,25
7785,汉陶钵,汉,陶器,三级,陶,高4.9 口径11.5 底径4.2,1,旧藏,25
8809,西汉四虺四乳连弧纹铜镜,西汉(前206~公元25),铜器,三级,铜,直径9.55、厚0.28,1,旧藏,25
9321,汉铜印,汉,玺印符牌,三级,铜,高1.25、宽1.65、厚0.45,1,旧藏,25
10089,西汉半两铜圆钱,西汉(前206~公元25),钱币,三级,铜,肉径：2.28  好径：0.78 厚：0.1,1,旧藏,25
10345,西汉新莽货布布币,西汉(前206~公元25),钱币,三级,铜,长：5.75 足宽：2.3  厚：0.32,1,旧藏,25
13929,西汉残铁镢,西汉(前206~公元25),铁器、其他金属器,三级,铁,长11.5 刃宽4.7 厚2.1,1,发掘,25
14185,西汉灰陶残口沿,西汉(前206~公元25),陶器,三级,陶,最大残段10.6,2,发掘,25
16233,西汉石明钱,西汉(前206~公元25),石器、石刻、砖瓦,二级,石,"最大 直径7,孔径0.6,厚0.3;",20,发掘,25
16745,西汉环首铁刀,西汉(前206~公元25),铁器、其他金属器,二级,铁,"存长10.6,存宽1.6,厚0.7",1,发掘,25
17001,西汉灰陶壶,西汉(前206~公元25),陶器,二级,陶,"口径9,腹径14.2,高15",1,征集购买,25
21865,汉绿釉陶扁壶,汉,陶器,三级,陶,高15.8 长15 宽7.4,1,征集购买,25
23657,汉五铢陶范,汉,钱币,三级,陶,8.5*9.5,1,接受捐赠,25
7786,汉陶瓶,汉,陶器,三级,陶,高21.6 腹径11.8  口径4.9 底径7.5,1,旧藏,25
8810,西汉残蟠虺纹铜镜,西汉(前206~公元25),铜器,三级,铜,直径13.9、厚0.2,1,旧藏,25
9066,汉残铜镞,汉,铜器,三级,铜,全长4.1、刃长3.15、刃宽0.95,1,旧藏,25
10090,西汉半两铜圆钱,西汉(前206~公元25),钱币,二级,铜,肉径：2.2  好径：0.74  厚：0.11,1,旧藏,25
10346,西汉新莽货布布币,西汉(前206~公元25),钱币,三级,铜, 长：5.78  足宽：2.38  厚：0.3,1,旧藏,25
13930,西汉残环首铁刀,西汉(前206~公元25),铁器、其他金属器,三级,铁,存长11.6；存长8.5；存长7.4；存长16.7；存长16.4,5,发掘,25
14186,西汉灰陶残豆,西汉(前206~公元25),陶器,三级,陶,残高4.5,4,发掘,25
15978,汉残蒜头口长颈铜瓶,汉,铜器,二级,铜,高40.5、口径3.5、底径13.8,1,征集购买,25
16234,西汉铜钵片,西汉(前206~公元25),铜器,二级,铜,"残长20,宽4.1",3,采集,25
16746,西汉铜镞,西汉(前206~公元25),铜器,二级,铜,"存长2.8,宽1.1",3,发掘,25
17002,西汉褐陶残壶,西汉(前206~公元25),陶器,二级,陶,"1.高20,腹15.5,口径11.5",2,征集购买,25
21866,汉三连俑米臼,汉,陶器,三级,陶,高12.5 长14 宽8,1,征集购买,25
619,汉鹭鹚纹长方砖残片,汉,石器、石刻、砖瓦,三级,砖瓦,长29.3，宽20，厚19.3,1,征集购买,25
7787,汉灰陶瓶,汉,陶器,三级,陶,高13.7 腹径13.2 口径9.1 底径7.2,1,旧藏,25
10091,西汉半两铜圆钱,西汉(前206~公元25),钱币,二级,铜,肉径：2.4  好径：0.9   厚：0.11,1,旧藏,25
10347,西汉新莽货布布币,西汉(前206~公元25),钱币,三级,铜, 长：5.89  足宽：2.39  厚：0.3,1,旧藏,25
13931,西汉残铁镰,西汉(前206~公元25),铁器、其他金属器,二级,铁,存长10.5；存长10.3；存长7.2；存长12.9；存长7,5,发掘,25
14187,西汉灰陶残器,西汉(前206~公元25),陶器,二级,陶,最大残长14,9,发掘,25
15979,西汉延年益寿连珠纹铜镜,西汉(前206~公元25),铜器,二级,铜,直径18.2、厚0.7,1,征集购买,25
16747,西汉铁镞,西汉(前206~公元25),铁器、其他金属器,二级,铁,"存长3.7,宽0.7",3,发掘,25
17003,西汉直口红陶壶,西汉(前206~公元25),陶器,二级,陶,"高13.5-18.8,腹径12.2-14.5,口径6.5-9",2,征集购买,25
19307,汉铜杯勺,汉,铜器,二级,铜,全长13.7、宽7.15、高2.15,1,拣选,25
21867,汉酱釉陶三足盖罐,汉,陶器,三级,陶,通高17.4 口径5.9 腹径19 底径12.4,1,征集购买,25
620,汉十字双环纹长方砖,汉,石器、石刻、砖瓦,三级,砖瓦,1：长32.5，宽19.2，厚12.3。2：长31.5，宽18.6，厚12。,2,征集购买,25
8812,汉“长宜子孙”连弧纹铜镜,汉,铜器,二级,铜,直径21.5、厚0.7,1,旧藏,25
9324,汉铜印,汉,玺印符牌,三级,铜,高2、宽2.35、厚1.05,1,旧藏,25
10092,西汉半两铜圆钱,西汉(前206~公元25),钱币,三级,铜,肉径：2.29  好径：0.78  厚：0.09,1,旧藏,25
10348,西汉新莽殊不当十货布币,西汉(前206~公元25),钱币,二级,铜, 长：9.57  足宽：3.63  厚：0.31,1,旧藏,25
13932,西汉残铁镞,西汉(前206~公元25),铁器、其他金属器,三级,铁,存长4,1,发掘,25
14188,西汉绳纹灰陶残板瓦,西汉(前206~公元25),石器、石刻、砖瓦,二级,砖瓦,最大残长19.7,2,发掘,25
15980,西汉残末尚方十二辰禽兽规矩纹铜镜,西汉(前206~公元25),铜器,二级,铜,直径20.4、厚0.6,1,征集购买,25
16748,西汉褐陶敞口罐,西汉(前206~公元25),陶器,二级,陶,"口径13.1,腹径16.2,底径8.6,高15.3",1,发掘,25
