collectId,collectName,time,collectYear,collectType,collectLevel,collectTexture,detailSize,num,source
13833,西汉陶器残片,西汉,西汉,陶器,三级,陶,最大者存5.8*3.8*0.6；最小者存：4.2*3.3*0.3,3,发掘
14089,西汉半两铜钱,西汉,西汉,钱币,三级,铜,直径3,2,发掘
16649,西汉琉璃珠,西汉,西汉,玻璃器,二级,玻璃,直径5*4,1,发掘
16905,西汉半两铜钱,西汉,西汉,钱币,二级,铜,径2.5-3.2,5,征集购买
17929,汉灰陶猪圈,汉,汉,陶器,二级,陶,高17.5 长18.5 宽21.5,1,拨交
522,汉黄陶罐,汉,汉,陶器,三级,陶,高9.2 口径6.4 腹径11.8 底径6.8,1,采集
1802,汉釉陶双兽耳弦纹壶,汉,汉,陶器,二级,陶,高37.2 口径15.3 底径15.7,1,旧藏
7178,汉金马书刀残段,汉,汉,文具,二级,其他金属,8.57x1.33x0.62；环径3.12,1,旧藏
9226,汉嵌银铜带钩,汉,汉,铜器,三级,"铜,银",长7.6、宽1.6、厚1.75,1,旧藏
10250,西汉新莽大泉五十铜钱,西汉,西汉,钱币,二级,铜,肉径：2.8  好径：0.92  厚：0.27,1,旧藏
13834,汉有耳陶器残片,西汉,西汉,陶器,三级,陶,1：5.5*4.5*0.5；2：2.7*2.7*0.6,2,发掘
14090,西汉五铢铜钱,西汉,西汉,钱币,三级,铜,直径2.5,13,发掘
14346,西汉半两铜钱,西汉,西汉,钱币,三级,铜,存长2.3,1,发掘
16650,西汉碗形褐陶杯,西汉,西汉,陶器,二级,陶,"口径7.9,底径5.2,高5.1",1,发掘
16906,西汉玛瑙琉璃珠,西汉,西汉,玉石器、宝石,二级,宝玉石,nan,485,征集购买
17930,汉耐火砖,汉,汉,石器、石刻、砖瓦,二级,砖瓦,存长27.5 宽17.5 厚10.5,1,拨交
19722,西汉鎏金雕虎熊纹铜饰板,西汉,西汉,铜器,二级,铜,nan,1,拣选
26122,汉印双鱼纹灰陶砖,汉,汉,石器、石刻、砖瓦,三级,砖瓦,菱形纹砖1块  34.5*17.5*9,1,发掘
1803,汉绿釉双兽铺首陶壶,汉,汉,陶器,三级,陶,高36.4 口径15.4  腹径24.9 底径16,1,旧藏
6411,汉谷纹玉璧,汉,汉,玉石器、宝石,二级,宝玉石,"肉径5.6,好径0.65,厚0.7",1,旧藏
7179,汉金马书刀残段,汉,汉,文具,二级,其他金属,存长8.05x1.33x0.5,1,旧藏
9227,汉铜带钩,汉,汉,铜器,三级,铜,长8.75、宽1.9,1,旧藏
10251,西汉新莽大泉五十铜钱,西汉,西汉,钱币,三级,铜,肉径：2.68  好径：0.9 厚：0.17,1,旧藏
13835,汉圆形陶、石器片,西汉,西汉,陶器,三级,陶,最大者直径8，最小者直径2.3。,7,发掘
14091,新莽货泉铜钱,西汉,西汉,钱币,三级,其他金属,直径2.1,1,发掘
14347,西汉五铢铜钱,西汉,西汉,钱币,三级,铜,直径2.5,2,发掘
16651,西汉铜镞,西汉,西汉,铜器,二级,铜,"存长2.2,宽0.7",1,发掘
16907,西汉玛瑙管状珠,西汉,西汉,玉石器、宝石,二级,宝玉石,"最长5,径0.4",255,征集购买
17931,汉铁渣,汉,汉,铁器、其他金属器,二级,铁,存长27.5 宽17.5 厚10.5,1,拨交
524,汉灰陶钵,汉,汉,陶器,一般,陶,高3.5、宽8,1,采集
1804,汉釉陶壶,汉,汉,陶器,三级,陶,高21.8 口径10.7  腹径13.8 底径9.7,1,旧藏
9228,汉残镶嵌花纹铜带钩,汉,汉,铜器,三级,铜,长13.7、宽2.3,1,旧藏
10252,西汉新莽大泉五十铜钱,西汉,西汉,钱币,二级,铜,肉径：2.64  好径：0.92  厚：0.2,1,旧藏
13836,汉陶谷壁,西汉,西汉,陶器,三级,陶,最大直径6.5，厚0.6。最小直径5.1，厚0.5。,5,发掘
14092,西汉贝状琉璃制品,西汉,西汉,玻璃器,三级,玻璃,"存长2.5,宽1.1,厚0.9",1,发掘
14348,西汉残环状铜器,西汉,西汉,铜器,三级,铜,径1.6，高1,1,发掘
16652,西汉铁马衔镳,西汉,西汉,铁器、其他金属器,二级,铁,"衔通长20.5,径粗1;镳长13,宽1.1",1,发掘
16908,西汉玛瑙珠,西汉,西汉,玉石器、宝石,二级,宝玉石,最大径1.5,94,征集购买
19212,汉铜辘轳灯,汉,汉,铜器,二级,铜,高6.65、长14.3x7.6、底径11.3x5.4,1,征集购买
525,汉灰陶瓦片,汉,汉,陶器,一般,陶,大片7.3X5.2X1.3 小片 4.6X4.1X0.4,1,发掘
5901,汉玉饰,汉,汉,玉石器、宝石,二级,宝玉石,高2.5 长5.8 厚0.8,1,拨交
6413,汉青玉牙璧,汉,汉,玉石器、宝石,二级,宝玉石,"肉径11.8,好径6.3,厚0.5",1,旧藏
6669,汉兽面纹玉珌,汉,汉,玉石器、宝石,二级,宝玉石,"长4.85,宽4.7,厚1.7",1,拨交
9229,汉铜带钩,汉,汉,铜器,三级,铜,长6.4、宽1.35,1,旧藏
10253,西汉新莽大泉五十铜钱,西汉,西汉,钱币,三级,铜,肉径：2.7  好径：0.91 厚：0.15,1,旧藏
12045,西汉五铢铜钱,西汉,西汉,钱币,三级,铜,肉径2.5    好径1.1    厚0.16,1,旧藏
13837,汉陶榨圈片,西汉,西汉,陶器,三级,陶,存8.5＊5.7＊19.7,1,发掘
14093,西汉琉璃饰品,西汉,西汉,玻璃器,三级,玻璃,nan,1,发掘
14349,西汉兽角,西汉,西汉,牙骨角器,三级,其他有机质,长10.2,1,发掘
16141,汉灰陶盖壶,汉,汉,陶器,二级,陶,通盖高28.5 口径12.6 腹径26.5 底径11.5,1,拨交
16653,西汉褐陶杯,西汉,西汉,陶器,二级,陶,"口径7.2,腹径5.5,高4.6",1,发掘
16909,西汉玛瑙珠,西汉,西汉,玉石器、宝石,二级,宝玉石,nan,219,征集购买
526,汉铜顶针,汉,汉,铜器,三级,铜,圆径1.8 宽0.4,1,采集
1806,汉釉陶狩猎纹壶,汉,汉,陶器,三级,陶,高26.7 口径9.9  腹径19.9 底径10.7,1,旧藏
6670,汉勾连云纹青玉珌,汉,汉,玉石器、宝石,二级,宝玉石,"长4.5,宽3.75,厚1.7",1,拨交
9230,汉鸟形铜带钩,汉,汉,铜器,三级,铜,长3.2、宽1.1,1,旧藏
10254,西汉新莽大泉五十铜钱,西汉,西汉,钱币,三级,铜,肉径：2.7  好径：1  厚：0.21,1,旧藏
12046,西汉五铢铜钱,西汉,西汉,钱币,三级,铜,肉径2.5    好径1    厚0.15,1,旧藏
13838,西汉板瓦残片,西汉,西汉,石器、石刻、砖瓦,三级,砖瓦,1：6.2*4.8*0.8；2：6.1*4.7*0.7,2,发掘
14094,西汉残管状白石珠,西汉,西汉,玉石器、宝石,三级,宝玉石,存长0.9；存长1.1；存长1.2,3,发掘
16142,汉三足灰陶盉,汉,汉,陶器,二级,陶,全高13 口径8.9 腹径16.8 足高4,1,拨交
16654,西汉铁钉,西汉,西汉,铁器、其他金属器,二级,铁,"存长5.5,径0.6",1,发掘
16910,西汉管状绿石珠,西汉,西汉,玉石器、宝石,二级,宝玉石,最长3.6,1199,征集购买
17166,西汉铁锄,西汉,西汉,铁器、其他金属器,二级,铁,"长18.7,宽6.4-11,厚0.4",1,发掘
22542,汉印纹陶罐,汉,汉,陶器,三级,陶,"高9.1,口径8.9,腹径13,底径5.7",1,征集购买
527,汉绿釉盘,汉,汉,陶器,三级,陶,高2 口径15.3,1,采集
1807,东汉绿釉陶井,汉,汉,陶器,二级,陶,通高26.7 内口径10.2 外径16 底径14.6,1,旧藏
10255,西汉新莽大泉五十铜钱,西汉,西汉,钱币,三级,铜,肉径：2.73  好径：0.97 厚：0.13,1,旧藏
12047,西汉半两铜钱,西汉,西汉,钱币,二级,铜,肉径2.4    好径1.85    厚0.12,1,旧藏
13839,汉残磨石,西汉,西汉,石器、石刻、砖瓦,三级,石,长14，宽7.4，厚4.4。,1,发掘
14095,西汉铜带钩,西汉,西汉,铜器,三级,铜,"长5.15,连钮厚1.4,最宽处1.45",1,发掘
16143,汉三足陶奁,汉,汉,陶器,二级,陶,高13 口径18,1,拨交
16655,西汉大铜扣,西汉,西汉,铜器,二级,铜,存径1.8-2.2,1,发掘
16911,西汉管状白石珠,西汉,西汉,玉石器、宝石,二级,宝玉石,最长1.8,301,征集购买
20495,东汉四神四兽铜镜,东汉,东汉,铜器,二级,铜,径10.5，厚0.8。,1,征集购买
22031,汉筒式带盖三足铜奁,汉,汉,铜器,二级,铜,通高25.8 口径10.5 腹径10 底径9.9,1,征集购买
528,汉五铢铜钱,汉,汉,钱币,一般,铜,3.2、2、1.2,26,采集
1808,汉三足两耳绿釉陶鼎,汉,汉,陶器,三级,陶,高13.8 口径10.6  腹径21.4 足高6.4,1,旧藏
5904,汉谷纹玉璧,汉,汉,玉石器、宝石,二级,宝玉石,肉径3.7 好径1.2 厚0.55,1,拨交
6672,汉弦纹玉璏,汉,汉,玉石器、宝石,二级,宝玉石,"长6.8,宽1.9,厚1.5",1,拨交
6928,汉仙人铜镜,汉,汉,铜器,二级,铜,直径12.7、厚0.5,1,旧藏
7184,汉铜耳杯,汉,汉,铜器,二级,铜,口径5.35x4.4、高1.78,1,拨交
10256,西汉新莽大泉五十铜钱,西汉,西汉,钱币,三级,铜,肉径：2.69  好径：0.9  厚：0.19,1,旧藏
12048,西汉新莽大泉五十铜钱,西汉,西汉,钱币,二级,铜,肉径2.8    好径0.95    厚0.23,1,旧藏
13840,汉方锤形陶器残件,西汉,西汉,陶器,三级,陶,高11.1，存宽10.2，孔径2.1。,1,发掘
14096,西汉铜弓缭末,西汉,西汉,铜器,三级,铜,高3.9,1,发掘
16144,汉陶鼎,汉,汉,陶器,二级,陶,通耳高 18  口径16 腹径21.8 足高5,1,拨交
16656,西汉圆径铜环,西汉,西汉,铜器,二级,铜,"环径4.9,厚0.4",1,发掘
16912,西汉圆状绿石珠,西汉,西汉,玉石器、宝石,二级,宝玉石,最大直径1.2,213,征集购买
529,西汉半两铜钱,西汉,西汉,钱币,一般,铜,2、1.2、1.6,3,采集
1809,汉绿釉耳杯,汉,汉,陶器,三级,陶,口径13.4x10.5 高3.4   底径6.8x4,1,旧藏
6673,汉谷纹玉璏,汉,汉,玉石器、宝石,二级,宝玉石,"长8.7,宽2.1,厚1.1",1,拨交
10257,西汉新莽大泉五十铜钱,西汉,西汉,钱币,三级,铜,肉径：2.68  好径：0.91 厚：0.19,1,旧藏
12049,西汉新莽大泉五十铜钱,西汉,西汉,钱币,二级,铜,肉径2.5    好径0.95    厚0.1,2,旧藏
13841,西汉陶钵,西汉,西汉,陶器,三级,陶,口径15.4，腹径15，底径8.3，高15.1。,1,发掘
14097,西汉残铜指环,西汉,西汉,铜器,三级,铜,直径2.35,1,发掘
16657,西汉几何纹长方形铜饰板,西汉,西汉,铜器,二级,铜,"长12,宽5.3,厚0.3",1,发掘
16913,西汉方形绿石珠,西汉,西汉,玉石器、宝石,二级,宝玉石,"最大长2.5,宽2.2",279,征集购买
20241,西汉封泥,西汉,西汉,陶器,一级,陶,长2.2-3.6厘米，宽2.7-3.3厘米,6,发掘
22033,汉四乳四虺纹铜镜,汉,汉,铜器,二级,铜,通高0.8  直径8.85,1,征集购买
530,西汉货泉铜钱,西汉,西汉,钱币,一般,铜,2.1、1.8、1.2,3,采集
1042,汉残夹砂灰陶拍,汉,汉,陶器,三级,陶,直径7,3,采集
1810,汉绿釉陶盘,汉,汉,陶器,三级,陶,高4 口径19.7   底径11.2,1,旧藏
4114,汉灰陶壶,汉,汉,陶器,二级,陶,高26 口径5.8 腹径15 底径8.2,1,拨交
6674,汉蟠螭纹青玉璏,汉,汉,玉石器、宝石,二级,宝玉石,"长8.5,宽2.4,厚1.5",1,拨交
9234,汉铜带钩,汉,汉,铜器,三级,铜,长16.9、宽3,1,旧藏
10258,西汉新莽大泉五十铜钱,西汉,西汉,钱币,二级,铜,肉径：2.5  好径：0.9  厚：0.11,1,旧藏
12050,西汉新莽小泉直一铜钱,西汉,西汉,钱币,二级,铜,肉径1.41    好径0.4    厚0.16,1,旧藏
13842,汉红陶锅片,西汉,西汉,陶器,三级,陶,最大者存6.8*3.9*0.7；最小者存：4.2*3.3*0.5,3,发掘
14098,西汉铁带钩残片,西汉,西汉,铁器、其他金属器,三级,铁,存长4.2,1,发掘
16658,西汉玛瑙珠,西汉,西汉,玉石器、宝石,二级,宝玉石,"直径0.6-1,厚0.4-0.9",4,发掘
16914,西汉多孔扁方石珠,西汉,西汉,玉石器、宝石,二级,宝玉石,"最长2.5,最宽2.7,最厚0.9",12,征集购买
22034,东汉尚方规矩纹铜镜,东汉,东汉,铜器,二级,铜,通高1.2  直径13.45  厚0.4,1,征集购买
531,西汉新莽大泉五十铜钱,西汉,西汉,钱币,一般,其他金属,1.8、1.2,29,采集
1811,汉釉陶三足奁,汉,汉,陶器,二级,陶,通高19.8 口径26.6,1,旧藏
5907,汉玉环,汉,汉,玉石器、宝石,二级,宝玉石,肉径5.2 好径2.4 厚0.4,1,拨交
6419,汉玉戚,汉,汉,玉石器、宝石,二级,宝玉石,"长10.25,宽6.55,厚0.8",1,旧藏
6675,汉谷纹玉璏,汉,汉,玉石器、宝石,二级,宝玉石,"长6.6,宽2.1,厚1.5",1,拨交
6931,东汉天光铭文铜镜,东汉,东汉,铜器,三级,铜,直径9.85、厚0.55,1,旧藏
10259,西汉新莽大泉五十铜钱,西汉,西汉,钱币,二级,铜,肉径：2.7  好径：0.91 厚：0.15,1,旧藏
12051,西汉新莽小泉直一铜钱,西汉,西汉,钱币,二级,铜,肉径1.41    好径0.4    厚0.1,1,旧藏
13843,汉陶盆残片,西汉,西汉,陶器,三级,陶,1：8.8*4.9*0.4；2：4.2*3.9*0.4,2,发掘
14099,西汉残铁车辖,西汉,西汉,铁器、其他金属器,三级,铁,"长10.5宽10.4,厚3；长7、宽4.6、厚7.6",4,发掘
16659,西汉扁体铁环残段,西汉,西汉,铁器、其他金属器,二级,铁,"直径6.5,厚0.4",1,发掘
16915,西汉琉璃珠,西汉,西汉,玻璃器,二级,玻璃,nan,412,征集购买
17171,西汉铜镞,西汉,西汉,铜器,二级,铜,存长2.5,2,发掘
19731,西汉鱼纹铜耳杯,西汉,西汉,铜器,三级,铜,1.8＊6.8＊8.5,3,拣选
532,汉“千秋万岁”铭灰陶瓦当,汉,汉,石器、石刻、砖瓦,三级,砖瓦,当径存13.7 厚2.9,1,采集
788,汉褐陶片,汉,汉,陶器,二级,陶,残存最大7厘米,33,采集
5908,汉玉璧,汉,汉,玉石器、宝石,二级,宝玉石,肉径5.8 好径2.8 厚0.3,1,拨交
6420,汉玉戚,汉,汉,玉石器、宝石,二级,宝玉石,"长11.5,宽6.9,厚0.7",1,旧藏
6676,汉兽面云纹玉璏,汉,汉,玉石器、宝石,二级,宝玉石,"长8.6,宽2.1,厚1.4",1,拨交
6932,汉神人食玉英铭文铜镜,汉,汉,铜器,二级,铜,直径10.65、厚0.45,1,旧藏
10260,西汉新莽大泉五十铜钱,西汉,西汉,钱币,三级,铜,肉径：2.69  好径：0.97  厚：0.1,1,旧藏
13844,汉灰陶瓮、罐残片,西汉,西汉,陶器,三级,陶,最大者存6.6*3.2*0.5；最小者存：3.8*3.3*0.4,4,发掘
14100,西汉残铁匕首,西汉,西汉,铁器、其他金属器,三级,铁,存长14.8,1,发掘
16660,西汉碗形褐陶杯,西汉,西汉,陶器,二级,陶,"口径9.3,底径6,高5.8",1,发掘
17172,西汉绿石珠,西汉,西汉,玉石器、宝石,二级,宝玉石,长0.6,2,发掘
533,云纹瓦当,汉,汉,石器、石刻、砖瓦,三级,砖瓦,当径16.2，厚2.6,1,征集购买
5909,汉玉瑗,汉,汉,玉石器、宝石,二级,宝玉石,肉径7 好径4.5 厚0.35,1,拨交
6421,汉卷草纹玉璜,汉,汉,玉石器、宝石,二级,宝玉石,"长12.6,宽2.2,厚0.35",1,旧藏
10261,西汉新莽大泉五十铜钱,西汉,西汉,钱币,三级,铜,肉径：2.73  好径：0.84 厚：0.22,1,旧藏
13845,汉陶壶残片,西汉,西汉,陶器,三级,陶,最大者存8.7*3.8*0.6；最小者存：7.2*3.3*0.6,3,发掘
14101,西汉残铜镞,西汉,西汉,铜器,三级,铜,存长3,1,发掘
16661,西汉铜镞,西汉,西汉,铜器,二级,铜,"存长3.8,宽1.4",1,发掘
534,兽面纹铜锅,汉,汉,铜器,三级,铜,高11.2，口径25.3，底径11,1,征集购买
5910,汉龙纹玉璧,汉,汉,玉石器、宝石,二级,宝玉石,肉径7.15 好径3.45 厚0.4,1,拨交
7190,汉铜镞,汉,汉,武器,三级,铜,2.97x0.83x0.68,1,旧藏
10262,西汉新莽大泉五十铜钱,西汉,西汉,钱币,三级,铜,肉径：2.6  好径：1.05  厚：0.2,1,旧藏
12054,西汉新莽货泉铜钱,西汉,西汉,钱币,二级,铜,肉径2.3    好径0.7    厚0.15,2,旧藏
13846,汉陶器残片,西汉,西汉,陶器,三级,陶,最大者存5.8*3.7*.3.5；最小者存：5.5*3.2*0.7,3,发掘
14102,西汉铁镞,西汉,西汉,铁器、其他金属器,三级,铁,长7.5,1,发掘
16662,西汉玛瑙玉石串珠,西汉,西汉,玉石器、宝石,二级,宝玉石,"直径0.7,高0.4",1,发掘
16918,西汉鎏金铜扣,西汉,西汉,铜器,二级,"铜,金","最长2.4,宽1.4,大小不一.",9,征集购买
18710,东汉四乳四神镜,东汉,东汉,铜器,二级,其他无机质,直径12.17，厚0.6,1,拣选
19734,西汉兽耳铜铃,西汉,西汉,铜器,三级,铜,8.7＊11.2＊5.5,1,拣选
5911,汉玉瑗,汉,汉,玉石器、宝石,二级,宝玉石,肉径6.25 好径4.2 厚0.45,1,拨交
6167,汉透雕蟠螭韘形玉偑,汉,汉,玉石器、宝石,二级,宝玉石,长8 宽5.85 厚0.55,1,拨交
6935,西汉蟠螭纹铜镜,西汉,西汉,铜器,三级,铜,直径10.7、厚0.6,1,旧藏
7191,汉铜镞,汉,汉,武器,三级,铜,3.44x0.94x0.87,2,旧藏
9239,西汉铜带钩,西汉,西汉,铜器,二级,铜,长10.5、宽2,1,旧藏
10263,西汉新莽大泉五十铜钱,西汉,西汉,钱币,三级,铜,肉径：2.61  好径：0.99 厚：0.16,1,旧藏
12055,西汉新莽货泉铜钱,西汉,西汉,钱币,二级,铜,肉径2.31    好径0.8    厚0.2,1,旧藏
13847,汉陶纺轮,汉,汉,陶器,三级,陶,1：直径5.5，厚3.2，2：直径9.4，厚1.5。,2,发掘
14103,西汉残铁矍残片,西汉,西汉,铁器、其他金属器,三级,铁,存长12.5,1,发掘
16663,西汉砺石,西汉,西汉,石器、石刻、砖瓦,二级,石,"存长22,存宽8.4,厚3.5",1,发掘
16919,西汉贝形铜饰品,西汉,西汉,铜器,二级,铜,"长2.2,宽1.7",16,征集购买
536,汉黄陶罐,汉,汉,陶器,三级,陶,高43，口径26，腹径42，厚1。1,1,征集购买
5912,汉玉瑗,汉,汉,玉石器、宝石,二级,宝玉石,肉径8.5 好径6.5 厚0.4,1,拨交
6424,汉谷纹青玉璧,汉,汉,玉石器、宝石,二级,宝玉石,"肉径10.7,好径2.7",1,旧藏
6936,西汉四乳四虺纹铜镜,西汉,西汉,铜器,二级,铜,直径10.9、厚0.55,1,旧藏
7192,汉铜镞,汉,汉,武器,三级,铜,3.3x1.03x1,1,旧藏
10264,西汉新莽大泉五十铜钱,西汉,西汉,钱币,三级,铜,肉径：2.52  好径：1  厚：0.13,1,旧藏
13848,汉陶谷璧,西汉,西汉,陶器,三级,陶,1：直径6.4，厚0.7，2：直径5.7，厚0.9，3：直径5.7，厚0.7。,3,发掘
14104,西汉残铁铧,西汉,西汉,铁器、其他金属器,三级,铁,存长20.5，长35,2,发掘
16664,西汉玛瑙珠,西汉,西汉,玉石器、宝石,二级,宝玉石,"直径0.9,高0.5",1,发掘
19736,西汉鎏金熊纹铜扣,西汉,西汉,铜器,二级,"铜,金",3.4＊2.5；3.5*2.4；3.9*2.8,3,拣选
22040,汉口平弦纹铜盖鼎,汉,汉,铜器,二级,铜,通高17.5  腹19.7  口径15.3,1,征集购买
537,汉灰陶片,汉,汉,陶器,二级,陶,存6.4*1.1,1,征集购买
5913,汉玉瑗,汉,汉,玉石器、宝石,二级,宝玉石,肉径8.2 好径5.7 厚0.45,1,拨交
6425,汉玉璧,汉,汉,玉石器、宝石,二级,宝玉石,"肉径10.9,好径4.9,厚0.85",1,旧藏
7193,汉铜镞,汉,汉,武器,三级,铜,3.41x0.92x0.9,1,旧藏
10265,西汉新莽大泉五十铜钱,西汉,西汉,钱币,三级,铜,肉径：2.59  好径：1.01 厚：0.12,1,旧藏
13337,汉代残铁铲,汉,汉,铁器、其他金属器,二级,铁,銎口长4.9、宽2.1、铲存高8.6,2,采集
13849,西汉残绳纹长方砖,西汉,西汉,石器、石刻、砖瓦,三级,砖瓦,长34.8，宽16.5，厚4.5。,1,发掘
14105,西汉残铁镰,西汉,西汉,铁器、其他金属器,三级,铁,"最长的存14.3,最短的存6.9",4,发掘
16665,西汉横把褐陶注壶,西汉,西汉,陶器,二级,陶,"口径10.1,腹径17.8,高14",1,发掘
16921,西汉银耳饰,西汉,西汉,金银器,二级,银,通长6.1;一件通长5.4,4,征集购买
5914,汉谷纹玉璧,汉,汉,玉石器、宝石,二级,宝玉石,肉径5.9 好径2.7 厚0.5,1,拨交
7194,汉铜镞,汉,汉,武器,三级,铜,4.5x1x1.1,1,旧藏
8986,汉残铜柄铁刀,汉,汉,铁器、其他金属器,二级,"铁,铜",全长22.7、刃长17.3、刀宽2.3、刀厚0.5,1,旧藏
10266,西汉新莽大泉五十铜钱,西汉,西汉,钱币,三级,铜,肉径：2.52  好径：0.96  厚：0.11,1,旧藏
13850,西汉残板瓦,西汉,西汉,石器、石刻、砖瓦,三级,砖瓦,存长6.5-15.3,9,发掘
14106,西汉残环首铁锥,西汉,西汉,铁器、其他金属器,三级,铁,存长11,1,发掘
16666,西汉褐陶大口罐,西汉,西汉,陶器,二级,陶,"口径14.9,腹径13.7,底径17.5,高12.8",1,发掘
16922,西汉金耳饰,西汉,西汉,金银器,二级,金,"最长7.9,大小不一.",8,征集购买
17178,西汉泥质灰陶残器,西汉,西汉,陶器,二级,陶,"最大片长9.6,宽7.8",12,发掘
19738,西汉鎏金铜梳,西汉,西汉,铜器,一级,"铜,金","高6.3厘米、宽5.9厘米、厚0.6厘米
高6.6厘米、宽5.8厘米、厚0.75厘米
高6.3厘米 宽5.9厘米厚0.6厘米      高6.6厘米宽5.8",2,拣选
22042,汉铲形铁勾镶,汉,汉,铁器、其他金属器,二级,铁,长52.5  宽14.3,1,征集购买
539,漆器片、镀金铜环,汉,汉,铜器,二级,"木,铜,金,其他无机质",漆器片10.7*4.2*0.5，5.8*3.2*0.6，铜环圆经8，厚0.6宽0.9,3,征集购买
6427,汉玉珩,汉,汉,玉石器、宝石,二级,宝玉石,"长10.8,宽3,厚0.45",1,旧藏
10267,西汉新莽大泉五十铜钱,西汉,西汉,钱币,三级,铜,肉径：2.39  好径：0.97  厚：0.11,1,旧藏
13851,西汉残筒瓦,西汉,西汉,石器、石刻、砖瓦,三级,砖瓦,存长6.5；存长8.5,1,发掘
14107,西汉铁刀残段,西汉,西汉,铁器、其他金属器,三级,铁,存长9.9,1,发掘
16667,西汉褐陶残片,西汉,西汉,陶器,二级,陶,最大残长4.5,4,发掘
16923,西汉长颈陶壶,西汉,西汉,陶器,二级,陶,"口径10,腹径17.5,底径6.7,高24",1,征集购买
17179,西汉铁器残片,西汉,西汉,铁器、其他金属器,二级,铁,"最大片长4.5,宽2.9",7,发掘
19227,汉飞鸟卷云纹铜博山炉,汉,汉,铜器,二级,铜,高22.5、腹径13、口径11.35,1,征集购买
19739,西汉铜梳,西汉,西汉,铜器,二级,铜,高89.5x存宽4.9x厚0.4,1,拣选
540,画漆残片,汉,汉,漆器,三级,其他有机质,3.6*2.7，2.9*2.3，2.3*1.8,3,征集购买
6172,汉雷纹玉偑,汉,汉,玉石器、宝石,二级,宝玉石,长5.4 宽1.95 厚0.4,1,拨交
9244,汉长颈回顾鸟形铜带钩,汉,汉,铜器,三级,铜,长2.85、宽1.1,1,旧藏
10268,西汉新莽大泉五十铜钱,西汉,西汉,钱币,二级,铜,肉径：2.28  好径：1.02  厚：0.1,1,旧藏
13852,西汉陶器残片,西汉,西汉,陶器,三级,陶,最大者存6.2*4.8*0.6；最小者存：4.2*3.3*0.6,13,发掘
14108,西汉铁器残片,西汉,西汉,铁器、其他金属器,三级,铁,存长2.1-15.6,9,发掘
16668,西汉铜扣,西汉,西汉,铜器,二级,铜,"直径2.6,高0.5",3,发掘
16924,西汉双耳长颈红陶壶,西汉,西汉,陶器,二级,陶,"口径10.3,腹径25.4,底径10.7,高23.8",1,征集购买
17180,西汉褐陶器耳,西汉,西汉,陶器,二级,陶,存长7.5,1,发掘
19228,汉蟠龙铜博山炉,汉,汉,铜器,二级,铜,高20.6、腹径13.5、口径11.35,1,征集购买
9245,汉云纹铜带钩,汉,汉,铜器,三级,铜,长4.3、宽0.8,1,旧藏
10269,西汉新莽大泉五十铜钱,西汉,西汉,钱币,二级,铜,肉径：2.23  好径：1.02 厚：1,1,旧藏
13853,西汉灰陶盆残片,西汉,西汉,陶器,三级,陶,1：9.5*3.3*0.8；2：3.2*2.5*0.8,2,发掘
14109,西汉残半两钱纹板瓦,西汉,西汉,石器、石刻、砖瓦,三级,砖瓦,存长5.2；存长7.8,2,发掘
16669,西汉玉石串珠,西汉,西汉,玉石器、宝石,二级,宝玉石,nan,1,发掘
16925,西汉长颈红陶壶,西汉,西汉,陶器,二级,陶,"口径8.6,腹径15,底径8,高15",1,征集购买
17181,西汉褐陶残器,西汉,西汉,陶器,二级,陶,底径11.9,1,发掘
19229,东汉宜侯王三鱼铜洗,东汉,东汉,铜器,二级,铜,高17.2、腹径33.9、口径36.4,1,征集购买
4894,汉灰陶小罐,汉,汉,陶器,三级,陶,高3.9，口径5.3，腹径6.9，底径3.4。,1,征集购买
5918,汉玉璧,汉,汉,玉石器、宝石,二级,宝玉石,肉径10.1 好径2.85 厚0.6,1,拨交
9246,汉铜带钩,汉,汉,铜器,三级,铜,长4.4、宽1.2,1,旧藏
9502,汉虎钮铜錞于,汉,汉,乐器、法器,二级,铜,全高43.9、身高40.2、下口径17.8,1,旧藏
10270,西汉新莽大泉五十铜钱,西汉,西汉,钱币,二级,铜,肉径：2.4  好径：1  厚：0.1,1,旧藏
13854,西汉红陶片,西汉,西汉,陶器,三级,陶,1：6.2*5.9*0.5；2：6.1*2.5*0.8,2,发掘
14110,西汉灰陶纺轮,西汉,西汉,陶器,一级,陶,"直径5.7,厚2.2,孔径1.3",2,发掘
16670,西汉铜镞铁镞,西汉,西汉,铜器,二级,"铁,铜","存长2.2-3.5,宽1-1.3",6,发掘
16926,西汉三耳灰陶壶,西汉,西汉,陶器,二级,陶,"口径13.7,腹径17.5,底径10.2,高20.5",1,征集购买
17182,西汉残红陶口沿,西汉,西汉,陶器,二级,陶,"最大片16.9,宽6.7",4,发掘
19230,汉富贵昌侯王双鱼大铜洗,汉,汉,铜器,二级,铜,高22.7、腹径45、口径45,1,征集购买
21022,汉陶壶,汉,汉,陶器,三级,陶,高19.5 口径9.2 腹径18.1 底径9.5,1,征集购买
10271,西汉新莽大泉五十铜钱,西汉,西汉,钱币,三级,铜,肉径：2.53  好径：0.9 厚：0.13,1,旧藏
13855,西汉陶器座残片,西汉,西汉,陶器,三级,陶,最大者存6.5*2.9*0.6；最小者存：5.2*2.5*0.6,3,发掘
14111,西汉残“千秋万岁"瓦当,西汉,西汉,石器、石刻、砖瓦,三级,砖瓦,存长3.5；存长8.2,2,发掘
